CALL_AMT,WON_AMT,UPSIDE_AMT,QUALIFY_PLUS_AMT,PROPOSE_PLUS_AMT,NEGOTIATE_PLUS_AMT,OPEN_PIPELINE_AMT,OPPORTUNITY_VALUE,PPV_AMT,HIGH_PWP_OUT_CALL,LOW_PWP_IN_CALL,WEEK,QUARTER,YEAR,SNAPSHOT_LEVEL,RELATIVE_QUARTER_MNEUMONIC,SALES_STAGE,GEOGRAPHY,MARKET,SECTOR,ACCOUNT_TYPE,INDUSTRY,UT30_NAME,PRACTICE,DEAL_SIZE,CLIENT_NAME,IBM_GEN_AI_IND,PARTNER_GEN_AI_IND,SALES_WEEK_DESCRIPTION,UT15_NAME,UT17_NAME,UT20_NAME,CALL_AMT_PY,WON_AMT_PY,UPSIDE_AMT_PY,QUALIFY_PLUS_AMT_PY,PROPOSE_PLUS_AMT_PY,NEGOTIATE_PLUS_AMT_PY,OPEN_PIPELINE_AMT_PY,OPPORTUNITY_VALUE_PY,PPV_AMT_PY,HIGH_PWP_OUT_CALL_PY,LOW_PWP_IN_CALL_PY,CALL_AMT_PPY,WON_AMT_PPY,UPSIDE_AMT_PPY,QUALIFY_PLUS_AMT_PPY,PROPOSE_PLUS_AMT_PPY,NEGOTIATE_PLUS_AMT_PPY,OPEN_PIPELINE_AMT_PPY,OPPORTUNITY_VALUE_PPY,PPV_AMT_PPY,HIGH_PWP_OUT_CALL_PPY,LOW_PWP_IN_CALL_PPY,MONTH
0.0,0.0,0.0,0.0,0.0,0.0,0.0,578000.0,0.0,0.0,0.0,14,4,2023,W,PQ,Lost,Rest of EMEA,NCEE,Netherlands,PREMIER,Select BPS-T,CSS: Id & Access Mgmt (Mgd) 6950-24H Withdrawn,CyberDefend,small,AHOLD DELHAIZE,0,0,2023Q4W14,Intelligent Operations,Cybersecurity,IBM CyberDefend,,,,,,,,,,,,,,,,,,,,,,,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000000.0,0.0,0.0,0.0,-1,4,2023,W,NQ,Lost,Americas,US Distribution,US Retail,PREMIER,Select Client,"CT: Experience Design, Mobile & Spatial Computing",Enterprise Experience Design iX,small,AHOLD DELHAIZE,0,0,2023Q4W-1,Strategy & Technology,Strategy & Transformation,Experience Strategy and Design,,,,,,,,,,,,,,,,,,,,,,,1
0.0,0.0,0.0,0.0,0.0,0.0,5000000.0,5000000.0,0.0,0.0,0.0,-2,4,2023,W,NQ+1,Engage,Americas,US Distribution,US Retail,PREMIER,Select Client,DTT: Data Transformation - Customer,Data Services,small,AHOLD DELHAIZE,0,0,2023Q4W-2,Strategy & Technology,Hybrid Cloud & Data,"Data Transformation (with IBM, AWS, Microsoft)",,,,,,,,,,,,,,,,,,,,,,,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,550000.0,0.0,0.0,0.0,14,4,2023,W,PQ,Lost,Americas,US Distribution,US Retail,PREMIER,Select Client,"FSCT: Supply Chain, Proc & Mfg Transformation",Supply Chain,small,AHOLD DELHAIZE,0,0,2023Q4W14,Strategy & Technology,Strategy & Transformation,Supply Chain Transformation,,,,,,,,,,,,,,,,,,,,,,,1
11500000.0,11500000.0,0.0,11500000.0,11500000.0,11500000.0,0.0,11500000.0,0.0,0.0,0.0,14,4,2023,W,PQ,Won,Americas,US Distribution,US Retail,PREMIER,Select Client,Quality Assurance & Testing - Standalone,Quality Engineering,large,AHOLD DELHAIZE,0,0,2023Q4W14,Intelligent Operations,Application Operations,Quality Engineering Services,,,,,,,,,,,,,,,,,,,,,,,1
0.0,0.0,0.0,1000000.0,0.0,0.0,1000000.0,1000000.0,0.0,0.0,0.0,-2,4,2023,W,NQ+1,Design,APAC,GCG,Hong Kong,TARGET PREMIER,Select BPS-T,App & Data modernization for Distributed Apps,Migration & Modernization,small,AIA GROUP LIMITED,0,0,2023Q4W-2,Strategy & Technology,Hybrid Cloud & Data,"Application Migration and Modernization (not AWS, Microsoft)",,,,,,,,,,,,,,,,,,,,,,,1
139648.0,139648.0,0.0,139648.0,139648.0,139648.0,0.0,139648.0,0.0,0.0,0.0,14,4,2023,W,PQ,Won,APAC,ANZ,Australia FSS,TARGET PREMIER,Insurance,DTT: AI & Analytics - Finance & Supply Chain,AI & Analytics,small,AIA GROUP LIMITED,0,0,2023Q4W14,Strategy & Technology,Hybrid Cloud & Data,"AI Integration Services (with IBM, AWS, Microsoft)",,,,,,,,,,,,,,,,,,,,,,,1
0.0,0.0,0.0,200000.0,0.0,0.0,200000.0,200000.0,3276.0,0.0,0.0,1,4,2023,W,CQ,Qualify,UKI,UKI Financial Services Sector,Ireland FSS,FOUNDATION CLUSTER,Banking,Cyber Strategy 6950-10I,Cyber Strategy & Risk,small,AIB GROUP,0,0,2023Q4W01,Intelligent Operations,Cybersecurity,IBM Cyber Strategy and Risk,,,,,,,,,,,,,,,,,,,,,,,1
0.0,0.0,0.0,0.0,0.0,0.0,959191.0,959191.0,0.0,0.0,0.0,1,4,2023,W,CQ,Engage,APAC,GCG,MCN IFC PLUS,Unassigned,Select BPS-T,FSCT: Enterprise Transformation with SAP S/4HANA,SAP,small,"AIDITE (QINHUANGDAO) TECHNOLOGY CO., LTD.",0,0,2023Q4W01,Strategy & Technology,Business Applications,Enterprise SAP Transformation,,,,,,,,,,,,,,,,,,,,,,,1
0.0,0.0,0.0,1800009.0,0.0,0.0,1800009.0,1800009.0,1102018.0,0.0,0.0,-1,4,2023,W,NQ,Design,Americas,Canada,Canada Quebec,ENTERPRISE,Travel & Transportation,CT: Customer Transformation with SAP CX & BRIM,SAP,small,AIR CANADA / AIMIA,0,0,2023Q4W-1,Strategy & Technology,Strategy & Transformation,Sales and Commerce Transformation,,,,,,,,,,,,,,,,,,,,,,,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0,0.0,0.0,14,4,2023,W,PQ,Lost,Americas,Canada,Canada DIST,Unassigned,Select Client,CSS: Security Svcs for SAP (C&SI) 6950-39Q Withdrawn,Cyber Strategy & Risk,small,1406393 ONTARIO INC,0,0,2023Q4W14,Intelligent Operations,Cybersecurity,IBM CyberDefend,,,,,,,,,,,,,,,,,,,,,,,1
638666.0,0.0,0.0,638666.0,638666.0,638666.0,638666.0,638666.0,869286.0,0.0,0.0,-1,4,2023,W,NQ,Closing,Japan,JP Banking & Financial Markets,JP BKFM Other,ENTERPRISE,Banking,Application Maintenance and Management - OnPrem,Custom Application Operations,small,82 BANK,0,0,2023Q4W-1,Intelligent Operations,Application Operations,Custom Application Management Services,,,,,,,,,,,,,,,,,,,,,,,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,4,2023,W,NQ+1,Engage,Rest of EMEA,NCEE,Netherlands,Unassigned,Select BPS-T,CPS: Automation Advise Services - Process Withdrawn,,Unassigned,A.P. MOLLER - MAERSK GROUP,0,0,2023Q4W-2,Intelligent Operations,Business Operations,Industry Operations,,,,,,,,,,,,,,,,,,,,,,,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,4,2023,W,PQ,Won,Rest of EMEA,NCEE,Denmark,PREMIER,Travel & Transportation,Cloud Native App Development,Migration & Modernization,small,A.P. MOLLER - MAERSK GROUP,0,0,2023Q4W14,Strategy & Technology,Hybrid Cloud & Data,Digital Product Design and Engineering,,,,,,,,,,,,,,,,,,,,,,,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,4,2023,W,NQ,Lost,Rest of EMEA,NCEE,Denmark,PREMIER,Travel & Transportation,"FSCT: Sustainability for Finance, Sup Chain & Mfg",Enterprise Strategy,small,A.P. MOLLER - MAERSK GROUP,0,0,2023Q4W-1,Strategy & Technology,Strategy & Transformation,Finance Transformation,,,,,,,,,,,,,,,,,,,,,,,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,4,2023,W,NQ,Engage,Rest of EMEA,NCEE,Denmark,PREMIER,Travel & Transportation,HRTT: Skills Transformation,Talent,small,A.P. MOLLER - MAERSK GROUP,0,0,2023Q4W-1,Strategy & Technology,Strategy & Transformation,HR and Talent Transformation,,,,,,,,,,,,,,,,,,,,,,,1
0.0,0.0,0.0,15000000.0,0.0,0.0,15000000.0,15000000.0,0.0,0.0,0.0,-2,4,2023,W,NQ+1,Qualify,Rest of EMEA,NCEE,Denmark,PREMIER,Travel & Transportation,Platform Engineering Services - Design & Build,Platform Engineering Services,large,A.P. MOLLER - MAERSK GROUP,0,0,2023Q4W-2,Strategy & Technology,Hybrid Cloud & Data,"Application Migration and Modernization (not AWS, Microsoft)",,,,,,,,,,,,,,,,,,,,,,,1
1000000.0,0.0,0.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1110870.0,0.0,0.0,1,4,2023,W,CQ,Negotiate,Rest of EMEA,Italy,Italy Commercial,FOUNDATION CLUSTER,Select Technology Sales Rep,Application Maintenance and Management - OnPrem,Custom Application Operations,small,A2A,0,0,2023Q4W01,Intelligent Operations,Application Operations,Custom Application Management Services,,,,,,,,,,,,,,,,,,,,,,,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,666666.0,0.0,0.0,0.0,14,4,2023,W,PQ,Lost,Americas,Canada,Canada PUB,PREMIER,Government,App & Data modernization for Distributed Apps,Migration & Modernization,small,AB GOVERNMENT/MINISTRIES,0,0,2023Q4W14,Strategy & Technology,Hybrid Cloud & Data,"Application Migration and Modernization (not AWS, Microsoft)",,,,,,,,,,,,,,,,,,,,,,,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4,2023,W,CQ,Engage,Americas,Canada,Canada PUB,PREMIER,Government,Application Maintenance and Management - OnPrem,Custom Application Operations,small,AB GOVERNMENT/MINISTRIES,0,0,2023Q4W01,Intelligent Operations,Application Operations,Custom Application Management Services,,,,,,,,,,,,,,,,,,,,,,,1
408855.0,408855.0,0.0,408855.0,408855.0,408855.0,0.0,408855.0,0.0,0.0,0.0,14,4,2023,W,PQ,Won,Rest of EMEA,DACH,Switzerland,TARGET PREMIER,Industrial Products,AMS for Workday,ISV Application Operations,small,ABB,0,0,2023Q4W14,Intelligent Operations,Application Operations,"Application Management Services for ISVs (not SAP, Oracle)",,,,,,,,,,,,,,,,,,,,,,,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,50000.0,0.0,0.0,0.0,14,4,2023,W,PQ,Lost,Rest of EMEA,DACH,Switzerland,TARGET PREMIER,Industrial Products,CT: Service Transformation with Salesforce,Salesforce,small,ABB,0,0,2023Q4W14,Strategy & Technology,Business Applications,Enterprise Salesforce Transformation,,,,,,,,,,,,,,,,,,,,,,,1
0.0,0.0,0.0,250000.0,0.0,0.0,250000.0,250000.0,42251.0,0.0,0.0,-1,4,2023,W,NQ,Qualify,Rest of EMEA,DACH,Switzerland,TARGET PREMIER,Industrial Products,FSCT: Sustainability for Supply Chains & Proc Withdrawn,Enterprise Strategy,small,ABB,0,0,2023Q4W-1,Strategy & Technology,Strategy & Transformation,Supply Chain Transformation,,,,,,,,,,,,,,,,,,,,,,,1
292000.0,0.0,0.0,292000.0,292000.0,292000.0,292000.0,292000.0,312363.0,0.0,0.0,1,4,2023,W,CQ,Closing,APAC,GCG,MCN DIST PLUS,Unassigned,Select BPS-T,AMS for Other Microsoft Apps and SaaS/PaaS,ISV Application Operations,small,ABBOTT LABORATORIES,0,0,2023Q4W01,Intelligent Operations,Application Operations,"Application Management Services for ISVs (not SAP, Oracle)",,,,,,,,,,,,,,,,,,,,,,,1
5700.0,5700.0,0.0,5700.0,5700.0,5700.0,0.0,5700.0,0.0,0.0,0.0,14,4,2023,W,PQ,Won,Rest of EMEA,NCEE,Netherlands,Unassigned,Digital Squads,Application Maintenance and Management - OnPrem,Custom Application Operations,small,ABBOTT LABORATORIES,0,0,2023Q4W14,Intelligent Operations,Application Operations,Custom Application Management Services,,,,,,,,,,,,,,,,,,,,,,,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,50000.0,0.0,0.0,0.0,-1,4,2023,W,NQ,Lost,Americas,US Public and Communications,US Public and Communications,ENTERPRISE,Healthcare,"CT: Experience Design, Mobile & Spatial Computing",Enterprise Experience Design iX,small,ABBOTT LABORATORIES,0,0,2023Q4W-1,Strategy & Technology,Strategy & Transformation,Experience Strategy and Design,,,,,,,,,,,,,,,,,,,,,,,1
241190.0,241190.0,0.0,241190.0,241190.0,241190.0,0.0,241190.0,0.0,0.0,0.0,14,4,2023,W,PQ,Won,Americas,US Public and Communications,US Public and Communications,ENTERPRISE,Healthcare,"CT: Experience Design, Mobile & Spatial Computing",Enterprise Experience Design iX,small,ABBOTT LABORATORIES,0,0,2023Q4W14,Strategy & Technology,Strategy & Transformation,Experience Strategy and Design,,,,,,,,,,,,,,,,,,,,,,,1
0.0,0.0,0.0,0.0,0.0,0.0,400000.0,400000.0,0.0,0.0,0.0,14,4,2023,W,PQ,Engage,APAC,GCG,MCN Other,Unassigned,Unassigned,DTT: AI & Analytics - Customer,AI & Analytics,small,ABBOTT LABORATORIES,0,0,2023Q4W14,Strategy & Technology,Hybrid Cloud & Data,"AI Integration Services (with IBM, AWS, Microsoft)",,,,,,,,,,,,,,,,,,,,,,,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4,2023,W,CQ,Engage,Americas,US Public and Communications,US Public and Communications,ENTERPRISE,Healthcare,DTT: AI & Analytics - Customer (Red Hat),AI & Analytics,small,ABBOTT LABORATORIES,0,0,2023Q4W01,Strategy & Technology,Hybrid Cloud & Data,"AI Integration Services (with IBM, AWS, Microsoft)",,,,,,,,,,,,,,,,,,,,,,,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2100000.0,0.0,0.0,0.0,14,4,2023,W,PQ,Lost,Americas,US Public and Communications,US Public and Communications,ENTERPRISE,Healthcare,DTT: Microsoft Business Apps - Finance & Supply Chain,Microsoft,small,ABBOTT LABORATORIES,0,0,2023Q4W14,Strategy & Technology,Hybrid Cloud & Data,"AI Integration Services (with IBM, AWS, Microsoft)",,,,,,,,,,,,,,,,,,,,,,,1
3900000.0,0.0,0.0,3900000.0,3900000.0,3900000.0,3900000.0,3900000.0,4992558.0,0.0,0.0,1,4,2023,W,CQ,Closing,Americas,US Public and Communications,US Public and Communications,ENTERPRISE,Healthcare,FSCT: Enterprise Transformation with SAP ECC,SAP,small,ABBOTT LABORATORIES,0,0,2023Q4W01,Strategy & Technology,Business Applications,Enterprise SAP Transformation,,,,,,,,,,,,,,,,,,,,,,,1
0.0,0.0,0.0,4000000.0,0.0,0.0,4000000.0,4000000.0,413472.0,0.0,0.0,1,4,2023,W,CQ,Qualify,Americas,US Public and Communications,US Public and Communications,ENTERPRISE,Healthcare,"FSCT: Supply Chain, Proc & Mfg Transformation",Supply Chain,small,ABBOTT LABORATORIES,0,0,2023Q4W01,Strategy & Technology,Strategy & Transformation,Supply Chain Transformation,,,,,,,,,,,,,,,,,,,,,,,1
0.0,0.0,0.0,1227758.0,0.0,0.0,1227758.0,1227758.0,103319.0,0.0,0.0,-1,4,2023,W,NQ,Qualify,Americas,US Public and Communications,US Public and Communications,ENTERPRISE,Healthcare,"OnPrem Application Development, DevOps & Hybrid Integration",Migration & Modernization,small,ABBOTT LABORATORIES,0,0,2023Q4W-1,Strategy & Technology,Hybrid Cloud & Data,Digital Product Design and Engineering,,,,,,,,,,,,,,,,,,,,,,,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,502812.0,0.0,0.0,0.0,14,4,2023,W,PQ,Lost,Americas,US Public and Communications,US Public and Communications,ENTERPRISE,Healthcare,"OnPrem Application Development, DevOps & Hybrid Integration",Migration & Modernization,small,ABBOTT LABORATORIES,0,0,2023Q4W14,Strategy & Technology,Hybrid Cloud & Data,Digital Product Design and Engineering,,,,,,,,,,,,,,,,,,,,,,,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4000000.0,0.0,0.0,0.0,1,4,2023,W,CQ,Lost,Rest of EMEA,NCEE,Bel Lux,Unassigned,Select BPS-T,"OnPrem Application Development, DevOps & Hybrid Integration",Migration & Modernization,small,ABBOTT LABORATORIES,0,0,2023Q4W01,Strategy & Technology,Hybrid Cloud & Data,Digital Product Design and Engineering,,,,,,,,,,,,,,,,,,,,,,,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4000000.0,0.0,0.0,0.0,14,4,2023,W,PQ,Lost,Rest of EMEA,NCEE,Bel Lux,Unassigned,Select BPS-T,"OnPrem Application Development, DevOps & Hybrid Integration",Migration & Modernization,small,ABBOTT LABORATORIES,0,0,2023Q4W14,Strategy & Technology,Hybrid Cloud & Data,Digital Product Design and Engineering,,,,,,,,,,,,,,,,,,,,,,,1
0.0,0.0,0.0,0.0,0.0,0.0,1500000.0,1500000.0,0.0,0.0,0.0,-1,4,2023,W,NQ,Engage,Americas,US Public and Communications,US Public and Communications,PREMIER,Select Technology Sales Rep,DTT: AI & Analytics - Finance & Supply Chain,AI & Analytics,small,ABBVIE,0,0,2023Q4W-1,Strategy & Technology,Hybrid Cloud & Data,"AI Integration Services (with IBM, AWS, Microsoft)",,,,,,,,,,,,,,,,,,,,,,,1
29769.0,29769.0,0.0,29769.0,29769.0,29769.0,0.0,29769.0,0.0,0.0,0.0,14,4,2023,W,PQ,Won,Americas,US Distribution,US Retail,FOUNDATION,Select Technology Sales Rep,Application Maintenance and Management - OnPrem,Custom Application Operations,small,ABERCROMBIE & FITCH CO,0,0,2023Q4W14,Intelligent Operations,Application Operations,Custom Application Management Services,,,,,,,,,,,,,,,,,,,,,,,1
0.0,0.0,75000.0,75000.0,75000.0,0.0,75000.0,75000.0,58489.0,0.0,0.0,1,4,2023,W,CQ,Propose,APAC,ASEAN,Philippines,FOUNDATION,Select BPS-T,FSCT: Enterprise Transformation with Oracle,Oracle,small,ABOITIZ,0,0,2023Q4W01,Strategy & Technology,Business Applications,Enterprise Oracle Transformation,,,,,,,,,,,,,,,,,,,,,,,1
0.0,0.0,0.0,0.0,0.0,0.0,60000.0,60000.0,0.0,0.0,0.0,-2,4,2023,W,NQ+1,Engage,Rest of EMEA,MEA,Gulf and Levant,Unassigned,Select Technology Sales Rep,CSS: Sec Svcs for Cloud (C&SI) (cloud) 6950-41E Withdrawn,CyberDefend,small,ABU DHABI ISLAMIC BANK,0,0,2023Q4W-2,Intelligent Operations,Cybersecurity,IBM CyberDefend,,,,,,,,,,,,,,,,,,,,,,,1
0.0,0.0,0.0,42000.0,0.0,0.0,42000.0,42000.0,0.0,0.0,0.0,14,4,2023,W,PQ,Qualify,Rest of EMEA,Italy,Italy Commercial,FOUNDATION CLUSTER,Select BPS-T,FSCT: Enterprise Transformation with SAP S/4HANA,SAP,small,ACCIAIERIE VALBRUNA SPA X,0,0,2023Q4W14,Strategy & Technology,Business Applications,Enterprise SAP Transformation,,,,,,,,,,,,,,,,,,,,,,,1
0.0,0.0,0.0,0.0,0.0,0.0,100000.0,100000.0,0.0,0.0,0.0,1,4,2023,W,CQ,Engage,Rest of EMEA,SPGI,Spain IND,TARGET PREMIER,Select BPS-T,CSS: Security Svcs for SAP (C&SI) 6950-39Q Withdrawn,Cyber Strategy & Risk,small,ACEK DESARROLLO Y GESTION INDUSTRIAL SL.,0,0,2023Q4W01,Intelligent Operations,Cybersecurity,IBM CyberDefend,,,,,,,,,,,,,,,,,,,,,,,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000000.0,0.0,0.0,0.0,14,4,2023,W,PQ,Lost,Rest of EMEA,SPGI,Spain IND,Unassigned,Select BPS-T,"FSCT: Supply Chain, Proc & Mfg Transformation (Red Hat)",Supply Chain,large,ACERINOX,0,0,2023Q4W14,Strategy & Technology,Strategy & Transformation,Supply Chain Transformation,,,,,,,,,,,,,,,,,,,,,,,1
0.0,0.0,450000.0,450000.0,450000.0,0.0,450000.0,450000.0,0.0,0.0,0.0,-2,4,2023,W,NQ+1,Propose,Rest of EMEA,Italy,Italy Commercial,FOUNDATION CLUSTER,Select BPS-T,FSCT: Enterprise Transformation with SAP S/4HANA,SAP,small,ACINQUE,0,0,2023Q4W-2,Strategy & Technology,Business Applications,Enterprise SAP Transformation,,,,,,,,,,,,,,,,,,,,,,,1
0.0,0.0,0.0,0.0,0.0,0.0,250000.0,250000.0,0.0,0.0,0.0,1,4,2023,W,CQ,Engage,Rest of EMEA,Italy,Italy Commercial,FOUNDATION CLUSTER,Select BPS-T,FSCT: Enterprise Transformation with SAP S/4HANA,SAP,small,ACINQUE,0,0,2023Q4W01,Strategy & Technology,Business Applications,Enterprise SAP Transformation,,,,,,,,,,,,,,,,,,,,,,,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,16401976.0,0.0,0.0,0.0,-1,4,2023,W,NQ,Lost,APAC,ISA,ISA IND,PREMIER,Select BPS-T,AMS for ECC or Any SAP Legacy Solutions on Cloud,SAP Application Operations,large,ADANI GROUP,0,0,2023Q4W-1,Intelligent Operations,Application Operations,Application Management Services for SAP Applications,,,,,,,,,,,,,,,,,,,,,,,1
100000.0,100000.0,0.0,100000.0,100000.0,100000.0,0.0,100000.0,0.0,0.0,0.0,14,4,2023,W,PQ,Won,Rest of EMEA,DACH,DE Other,Unassigned,BP Activity end user not known,DTT: Banking & Insurance Transformation,Enterprise Strategy & Industry,small,ADESSO SE,0,0,2023Q4W14,Strategy & Technology,Hybrid Cloud & Data,"AI Integration Services (with IBM, AWS, Microsoft)",,,,,,,,,,,,,,,,,,,,,,,1
0.0,0.0,200000.0,200000.0,200000.0,0.0,200000.0,200000.0,70581.0,0.0,0.0,1,4,2023,W,CQ,Propose,Rest of EMEA,DACH,DE COMM DIST HLS,FOUNDATION CLUSTER,Select BPS-T,DTT: Extreme Automation - Finance & Supply Chain,Industry Operations & Automation,small,ADIDAS GROUP,0,0,2023Q4W01,Intelligent Operations,Business Operations,Industry Operations,,,,,,,,,,,,,,,,,,,,,,,1
12000.0,12000.0,0.0,12000.0,12000.0,12000.0,0.0,12000.0,0.0,0.0,0.0,14,4,2023,W,PQ,Won,Rest of EMEA,DACH,DE COMM DIST HLS,FOUNDATION CLUSTER,Select BPS-T,DTT: Extreme Automation - Finance & Supply Chain,Industry Operations & Automation,small,ADIDAS GROUP,0,0,2023Q4W14,Intelligent Operations,Business Operations,Industry Operations,,,,,,,,,,,,,,,,,,,,,,,1
0.0,0.0,400000.0,400000.0,400000.0,0.0,400000.0,400000.0,27741.0,0.0,0.0,-1,4,2023,W,NQ,Propose,Rest of EMEA,SPGI,Spain PUB,Unassigned,Government,DTT: AI & Analytics - Customer,AI & Analytics,small,AEAT,0,0,2023Q4W-1,Strategy & Technology,Hybrid Cloud & Data,"AI Integration Services (with IBM, AWS, Microsoft)",,,,,,,,,,,,,,,,,,,,,,,1
0.0,0.0,0.0,500000.0,0.0,0.0,500000.0,500000.0,12114.0,0.0,0.0,1,4,2023,W,CQ,Design,Rest of EMEA,SPGI,Spain PUB,Unassigned,Government,FSCT: Payables BPO,Finance & Procurement BPO,small,AEAT,0,0,2023Q4W01,Intelligent Operations,Business Operations,Procurement Operations,,,,,,,,,,,,,,,,,,,,,,,1
0.0,0.0,0.0,100000.0,0.0,0.0,100000.0,100000.0,20449.0,0.0,0.0,-1,4,2023,W,NQ,Qualify,Americas,US Financial,US Financial,Unassigned,Select Technology Sales Rep,(GBS) Consumer IAM Svcs (C&SI) (cloud) 6950-03O Withdrawn,CyberDefend,small,AEGON INC,0,0,2023Q4W-1,Intelligent Operations,Cybersecurity,IBM CyberDefend,,,,,,,,,,,,,,,,,,,,,,,1
494380.0,494380.0,0.0,494380.0,494380.0,494380.0,0.0,494380.0,0.0,0.0,0.0,14,4,2023,W,PQ,Won,Japan,JP Distribution,JP Consumer,PREMIER,Banking,Application Maintenance and Management - Red Hat - OnPrem,Custom Application Operations,small,AEON,0,0,2023Q4W14,Intelligent Operations,Application Operations,Custom Application Management Services,,,,,,,,,,,,,,,,,,,,,,,1
0.0,0.0,0.0,761904.0,0.0,0.0,761904.0,761904.0,442248.0,0.0,0.0,-1,4,2023,W,NQ,Qualify,Japan,JP Distribution,JP Consumer,PREMIER,Retail,"CT: Experience Design, Mobile & Spatial Computing",Enterprise Experience Design iX,small,AEON,0,0,2023Q4W-1,Strategy & Technology,Strategy & Transformation,Experience Strategy and Design,,,,,,,,,,,,,,,,,,,,,,,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,190476.0,0.0,0.0,0.0,14,4,2023,W,PQ,Lost,Japan,JP Distribution,JP Consumer,PREMIER,Retail,DTT: AI & Analytics - Customer,AI & Analytics,small,AEON,0,0,2023Q4W14,Strategy & Technology,Hybrid Cloud & Data,"AI Integration Services (with IBM, AWS, Microsoft)",,,,,,,,,,,,,,,,,,,,,,,1
0.0,0.0,0.0,0.0,0.0,0.0,2250000.0,2250000.0,0.0,0.0,0.0,-2,4,2023,W,NQ+1,Engage,Rest of EMEA,NCEE,Bel Lux,Unassigned,Select BPS-T,DTT: Microsoft Business Applications - Customer,Microsoft,small,AGEAS,0,0,2023Q4W-2,Strategy & Technology,Hybrid Cloud & Data,"AI Integration Services (with IBM, AWS, Microsoft)",,,,,,,,,,,,,,,,,,,,,,,1
0.0,0.0,0.0,4200000.0,0.0,0.0,4200000.0,4200000.0,0.0,0.0,0.0,-2,4,2023,W,NQ+1,Design,Rest of EMEA,SPGI,Spain PUB,Unassigned,Select BPS-T,CT: Service Transformation with Salesforce,Salesforce,small,AGENCIA DIGITAL DE ANDALUCIA,0,0,2023Q4W-2,Strategy & Technology,Business Applications,Enterprise Salesforce Transformation,,,,,,,,,,,,,,,,,,,,,,,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2500000.0,0.0,0.0,0.0,1,4,2023,W,CQ,Lost,Rest of EMEA,NCEE,Bel Lux,TARGET PREMIER,Select BPS-T,CT: Customer BPO,Customer Operations,small,AGFA GEVAERT,0,0,2023Q4W01,Intelligent Operations,Business Operations,Customer Service Transformation and Operations,,,,,,,,,,,,,,,,,,,,,,,1
141000.0,141000.0,0.0,141000.0,141000.0,141000.0,0.0,141000.0,0.0,0.0,0.0,14,4,2023,W,PQ,Won,Rest of EMEA,NCEE,Bel Lux,TARGET PREMIER,Select BPS-T,FSCT: Payables BPO,Finance & Procurement BPO,small,AGFA GEVAERT,0,0,2023Q4W14,Intelligent Operations,Business Operations,Procurement Operations,,,,,,,,,,,,,,,,,,,,,,,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,7000000.0,0.0,0.0,0.0,-1,4,2023,W,NQ,Lost,Americas,LA,LA Chile,Unassigned,Select Client,FSCT: SAP Rapid Discovery,SAP,small,AGROSUPER SERVICIOS CORPORATIVOS,0,0,2023Q4W-1,Strategy & Technology,Business Applications,Enterprise SAP Transformation,,,,,,,,,,,,,,,,,,,,,,,1
1000000.0,0.0,0.0,1000000.0,0.0,0.0,1000000.0,1000000.0,22130.0,0.0,1000000.0,1,4,2023,W,CQ,Design,Americas,US Distribution,US Retail,PREMIER,Select Client,App & Data Modernization on Mainframe-No Cloud with Red Hat,IBM & Red Hat,large,AHOLD DELHAIZE,0,0,2023Q4W01,Strategy & Technology,Hybrid Cloud & Data,Mainframe Application Modernization,,,,,,,,,,,,,,,,,,,,,,,1
722576.0,722576.0,0.0,722576.0,722576.0,722576.0,0.0,722576.0,0.0,0.0,0.0,14,4,2023,W,PQ,Won,Rest of EMEA,NCEE,Netherlands,PREMIER,Select BPS-T,CSS: Id & Access Mgmt (Mgd) 6950-24H Withdrawn,CyberDefend,small,AHOLD DELHAIZE,0,0,2023Q4W14,Intelligent Operations,Cybersecurity,IBM CyberDefend,,,,,,,,,,,,,,,,,,,,,,,1
